timestamp_s,vram_mib,rss_kib,vmhwm_kib,vmlck_kib
81.522,11278,4154204,10598828,0
82.048,11278,4154204,10598828,0
82.572,11278,4154204,10598828,0
83.098,11278,4154204,10598828,0
83.622,11278,4154204,10598828,0
84.146,11278,4154204,10598828,0
84.674,11278,4154204,10598828,0
85.202,11278,4154204,10598828,0
85.726,11278,4154204,10598828,0
86.251,11278,4154204,10598828,0
86.779,11278,4154204,10598828,0
87.307,11278,4154204,10598828,0
87.833,11278,4154204,10598828,0
88.361,11278,4154204,10598828,0
88.886,11278,4154204,10598828,0
89.413,11278,4154204,10598828,0
89.940,11278,4154204,10598828,0
90.466,11278,4154204,10598828,0
90.992,11278,4154204,10598828,0
91.517,11278,4154204,10598828,0
92.043,11278,4154204,10598828,0
92.566,11278,4154204,10598828,0
93.093,11278,4154204,10598828,0
93.621,11278,4154204,10598828,0
94.146,11278,4154204,10598828,0
94.673,11278,4154204,10598828,0
95.199,11278,4154204,10598828,0
95.724,11278,4154204,10598828,0
96.251,11278,4154204,10598828,0
96.776,11278,4154392,10598828,0
97.303,11278,4154392,10598828,0
97.831,11278,4154392,10598828,0
98.357,11278,4154392,10598828,0
98.881,11278,4154392,10598828,0
99.405,11278,4154392,10598828,0
99.931,11278,4154392,10598828,0
100.454,11278,4155364,10598828,0
100.980,11278,4155364,10598828,0
101.506,11278,4155540,10598828,0
102.034,11278,4155540,10598828,0
102.558,11278,4155540,10598828,0
103.083,11278,4155540,10598828,0
103.611,11278,4155540,10598828,0
104.138,11278,4155540,10598828,0
104.662,11278,4155540,10598828,0
105.187,11278,4155540,10598828,0
105.710,11278,4155540,10598828,0
106.238,11278,4155540,10598828,0
106.763,11278,4155540,10598828,0
107.288,11278,4155540,10598828,0
107.816,11278,4155540,10598828,0
108.344,11278,4155728,10598828,0
108.868,11278,4155728,10598828,0
109.396,11278,4155728,10598828,0
109.922,11278,4155728,10598828,0
110.450,11278,4155728,10598828,0
110.973,11278,4155728,10598828,0
111.500,11278,4155728,10598828,0
112.027,11278,4155728,10598828,0
112.551,11278,4155728,10598828,0
113.078,11278,4155728,10598828,0
113.603,11278,4155728,10598828,0
114.130,11278,4155728,10598828,0
