timestamp_s,vram_mib,rss_kib,vmhwm_kib,vmlck_kib
89.439,11258,4142832,10592276,0
89.965,11258,4142832,10592276,0
90.492,11258,4142832,10592276,0
91.018,11258,4142832,10592276,0
91.541,11258,4142832,10592276,0
92.067,11258,4142832,10592276,0
92.593,11258,4142832,10592276,0
93.120,11258,4142832,10592276,0
93.647,11258,4142832,10592276,0
94.174,11258,4142832,10592276,0
94.702,11258,4142832,10592276,0
95.226,11258,4142832,10592276,0
95.753,11258,4142832,10592276,0
96.281,11258,4142832,10592276,0
96.806,11258,4142832,10592276,0
97.332,11258,4142832,10592276,0
97.858,11258,4142832,10592276,0
98.383,11258,4142832,10592276,0
98.911,11258,4142832,10592276,0
99.434,11258,4142832,10592276,0
99.961,11258,4142832,10592276,0
100.486,11258,4142832,10592276,0
101.012,11258,4142832,10592276,0
101.540,11258,4142832,10592276,0
102.064,11258,4142832,10592276,0
102.591,11258,4142832,10592276,0
103.117,11258,4142832,10592276,0
103.642,11258,4142832,10592276,0
104.168,11258,4142996,10592276,0
104.695,11258,4142996,10592276,0
105.222,11258,4142996,10592276,0
105.748,11258,4142996,10592276,0
106.274,11258,4142996,10592276,0
106.801,11258,4142996,10592276,0
107.327,11258,4142996,10592276,0
107.853,11258,4142996,10592276,0
108.378,11258,4142996,10592276,0
108.907,11258,4142996,10592276,0
109.434,11258,4142996,10592276,0
109.957,11258,4142996,10592276,0
110.481,11258,4142996,10592276,0
111.006,11258,4142996,10592276,0
111.531,11258,4142996,10592276,0
112.056,11258,4142996,10592276,0
