timestamp_s,vram_mib,rss_kib,vmhwm_kib,vmlck_kib
85.185,11278,4040356,10514272,0
85.711,11278,4040356,10514272,0
86.238,11278,4040356,10514272,0
86.763,11278,4040356,10514272,0
87.290,11278,4040356,10514272,0
87.816,11278,4040356,10514272,0
88.343,11278,4040356,10514272,0
88.871,11278,4040356,10514272,0
89.395,11278,4040356,10514272,0
89.918,11278,4040356,10514272,0
90.443,11278,4040356,10514272,0
90.968,11278,4040356,10514272,0
91.493,11278,4040356,10514272,0
92.019,11278,4040356,10514272,0
92.546,11278,4040356,10514272,0
93.073,11278,4040356,10514272,0
93.598,11278,4040356,10514272,0
94.124,11278,4040356,10514272,0
94.651,11278,4040356,10514272,0
95.178,11278,4040356,10514272,0
95.704,11278,4040356,10514272,0
96.229,11278,4040356,10514272,0
96.755,11278,4040356,10514272,0
97.283,11278,4040356,10514272,0
97.811,11278,4040536,10514272,0
98.336,11278,4040536,10514272,0
98.861,11278,4040536,10514272,0
99.387,11278,4040536,10514272,0
99.914,11278,4040536,10514272,0
100.441,11278,4040536,10514272,0
100.967,11278,4041508,10514272,0
101.494,11278,4041632,10514272,0
102.020,11278,4041632,10514272,0
102.547,11278,4041632,10514272,0
103.070,11278,4041632,10514272,0
103.597,11278,4041632,10514272,0
104.120,11278,4041632,10514272,0
104.645,11278,4041632,10514272,0
105.172,11278,4041632,10514272,0
105.695,11278,4041632,10514272,0
106.222,11278,4041632,10514272,0
106.745,11278,4041632,10514272,0
107.272,11278,4041632,10514272,0
107.795,11278,4041632,10514272,0
108.321,11278,4041640,10514272,0
108.848,11278,4041640,10514272,0
109.371,11278,4041640,10514272,0
109.896,11278,4041640,10514272,0
110.423,11278,4041640,10514272,0
110.948,11278,4041640,10514272,0
111.476,11278,4044648,10514272,0
112.003,11278,4044648,10514272,0
112.531,11278,4044648,10514272,0
113.058,11278,4044648,10514272,0
113.584,11278,4044648,10514272,0
114.107,11278,4044648,10514272,0
