timestamp_s,vram_mib,rss_kib,vmhwm_kib,vmlck_kib
0.001,10268,1077608,10587340,0
0.526,10290,1553500,10587340,0
1.052,10290,1553512,10587340,0
1.578,10290,1553520,10587340,0
