timestamp_s,vram_mib,rss_kib,vmhwm_kib,vmlck_kib
0.001,9766,1530132,10512712,0
0.542,9800,2006164,10512712,0
1.067,9800,2006172,10512712,0
1.594,9800,2006176,10512712,0
