timestamp_s,vram_mib,rss_kib,vmhwm_kib,vmlck_kib
0.001,9758,1612668,10571380,0
0.526,9782,2081496,10571380,0
1.052,9782,2081500,10571380,0
1.576,9782,2081508,10571380,0
